x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,f1,f2
0.5165977466010512,0.822376631616218,0.5057958909714786,0.08577575712820146,0.8250037055731082,0.1800732619308865,0.6462339063373264,0.4973948316200404,0.9106896626360853,0.2829081898356486,0.863442780213588,0.6127375333481508,0.6476261228934109,0.16602453505173323,0.12501983030817632,0.8466301567525178,0.16515944465430799,0.14660079737273332,0.9110752662707612,0.2636448631236714,1.1253743518141457,3.9651712592939132
0.1545499834877157,0.9879098297248998,0.23589066307416998,0.5920342343975702,0.3107064506780746,0.31904821738097106,0.5640700576928891,0.4750378241135661,0.17249150907904717,0.3603881372028207,0.45561114941140446,0.9767484205706906,0.02732038206716121,0.3385322801449243,0.03361104551396402,0.4024591046786867,0.6802183197001864,0.10629081024828295,0.2461201953304688,0.32284724229362466,0.9645537517133143,4.048484569635985
0.830735088257217,0.09145741319210172,0.0967388958982744,0.9812602061783388,0.03321719124289787,0.4402332508145232,0.09347332318683783,0.72736509461975,0.7240074543424785,0.1873159575447116,0.9953010254005166,0.7365143319531082,0.13946608541733496,0.4334339692778767,0.48708275505222437,0.799593833075909,0.6493645231467113,0.4911954720149588,0.06561142487497329,0.7013625881115614,1.3160800692924781,3.8196359260342647
0.8414832376013315,0.9643051245915095,0.32699099514807173,0.4588819940686654,0.569854908590499,0.817239733977085,0.18312623630474517,0.6961534873724472,0.6165058244344358,0.45681202826812667,0.13741309385969455,0.19498917929722936,0.5547994640069053,0.15835587614985386,0.7878773026188801,0.41528152315222977,0.5430475472722374,0.5504780636475515,0.6365844488013502,0.25044153928818247,0.9261252597889948,4.056840539691418
0.518934097630136,0.6013561256099694,0.04620448661409847,0.3493942109411084,0.536707883359828,0.7561866237913111,0.0388372755949545,0.430025389107817,0.6031363499176081,0.11453519722618166,0.14576044844606217,0.7179090469624179,0.06959052168183501,0.49306492219133236,0.43009227170062253,0.7597463497886215,0.6055209907913428,0.9768285813034122,0.021974098141807855,0.30924697136347434,1.2034682267203523,3.9613093654037583
0.1769676494435137,0.39862654824738825,0.22137144077571527,0.6933774036727554,0.3056909499873078,0.08771384447967479,0.9896489821651547,0.0940232693305777,0.1478363256155966,0.07166090815949423,0.9324609479753265,0.5836566968998462,0.7111533358498846,0.3166825547556212,0.7267071058770945,0.5620450929439351,0.8925772237310822,0.9108973889240796,0.36679300276072047,0.5066017045224094,0.8896435791325399,4.164001837303911
0.5772295091639779,0.43148547827815575,0.8217429731801414,0.9409791857343928,0.24158516326980706,0.33180504822400786,0.9208438606232212,0.8931390884576367,0.039126652440189,0.7168809179088819,0.48736949078472924,0.2953470861969918,0.961602498849928,0.027752043243621523,0.9446687461434272,0.9454864416556945,0.2862619379433566,0.8470587729794624,0.29940214056044917,0.527727219365133,0.8701737338024191,4.210491247672992
0.5337400604579232,0.7046752980852049,0.9757064015559935,0.1204439066217334,0.5227469187812968,0.34051848637074017,0.343985836441037,0.48160570330365543,0.3579493686701449,0.9835816307030563,0.9128919036286565,0.9898972576458059,0.5484127163235458,0.1852992279151476,0.7116566862707128,0.9817811212830125,0.6274196095648922,0.03054407526576629,0.25763888036856375,0.5397857051176578,1.0327704625589955,4.033358200375142
0.8012199237236363,0.31187975387296074,0.45009484413742357,0.9996741113072508,0.910588987819804,0.5318719236678279,0.48481265809658386,0.5189129206177227,0.2887939317901036,0.7159954528355156,0.07866125676495042,0.008649776359312047,0.27379308609663666,0.7608828632289591,0.8366516818947249,0.026775208447387365,0.13779798213665176,0.5762515628147841,0.46763490523893014,0.9962921241589571,1.043091918836663,4.121893360864758
0.8851101289183144,0.028578896581794813,0.2450453327557539,0.31133875231376584,0.43854095532796705,0.12570171624688278,0.4403772495619232,0.5471507678754407,0.33446742790141587,0.9193955022840208,0.15180995666113897,0.23232828315902176,0.8309521592905583,0.30328909453387337,0.357142942143395,0.04460043943398485,0.8459202846910551,0.5446025214014005,0.8217779270075284,0.6973391852384101,1.2509708118345384,3.7947841089014225
