x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,f1,f2
0.6367194665325351,0.8042950141861904,0.675330367543436,0.4761110789405192,0.9382700936550655,0.544155650422836,0.786778202292027,0.9510162312438141,0.49102097360828734,0.13327183063010095,0.5525106677075524,0.5421681903151125,0.9423579258213057,0.0757323566730996,0.6742263031733126,0.973826281149705,0.19773623356769154,0.6387678283533834,0.730148413559345,0.3734254265924122,2.580315977508975,2.6222053588346324e-08
0.0,0.5188901290855616,0.7022111316321266,0.4811645530553429,0.2435610989354268,0.3732387456489966,0.6877567805459187,0.3338516352900777,0.7442980109160402,0.008888433226483486,0.8094864877156581,0.23632880062509792,0.7910683832318092,0.6199147920381295,0.44938873081901676,0.1566081339409576,0.7330061116770619,0.8616976574932141,0.19814680290516112,0.4516567837125966,2.1750517398488673,6.937673894414822e-166
0.6554554345978933,0.413573286155815,0.2220028737010213,0.42813256325368,0.10222956219613273,0.2962385142962011,0.5870597808900486,0.4340068478427276,0.16091733100519934,0.2817678536463847,0.6293556493426379,0.5552147218068018,0.23054250355650036,0.1357333761772785,0.5153419385089199,0.9224279749086209,0.9325834725584391,0.8390552811349272,0.2579001113144971,0.8180001327729579,2.4275209054569813,2.2255373269132495e-07
0.23335801118603758,0.8805332002667156,0.44011619473582625,0.0888687339523169,0.18383173300492406,0.1938243485611074,0.516951478984762,0.21510670319011768,0.18705771535428675,0.02017387796699145,0.2935918713951327,0.5102055348164559,0.762447283440496,0.9943433426550536,0.8238670676219708,0.8488631890084432,0.3585227690048871,0.7706269219831228,0.23457822259574776,0.24652453187497844,2.7625486881011496,7.374085250148607e-60
0.5365655358060613,0.7533993647647526,0.864354372314067,0.35812199061741173,0.9974419860352242,0.5230545749928677,0.4959057013649288,0.6536462926098867,0.9306827872408128,0.8180292929600862,0.8666865665232614,0.7740790127297565,0.9504996300101349,0.3244817433230597,0.06378089203977187,0.7144787652282839,0.23087200116388557,0.9253311850942255,0.1327104274344915,0.308287525849498,2.89327175459686,4.301895136197047e-15
0.3056871873699113,0.6985101187874505,0.96528163627624,0.7660961500607106,0.26071236443157064,0.18300404989130428,0.6797171572935282,0.574162183365672,0.182898987456998,0.21953250309563654,0.9498812221235533,0.8036737926114633,0.26755888766226654,0.9420637575276026,0.07900471092163946,0.6845668680793352,0.16434406546056457,0.2402677491787316,0.6975218794651409,0.04404994201131843,2.880104329939644,2.7051576418981695e-45
0.2438954286077371,0.41954069549422124,0.010111040868088643,0.039262948310284373,0.1664427085878112,0.6935316714859299,0.01599527358923708,0.43710040257424154,0.6163948308665091,0.9068686711467204,0.5255101555963119,0.008685446177584929,0.597698975715782,0.16117113579638612,0.8967983702709578,0.1167663160198796,0.27214022738565063,0.9957801193089594,0.799722448948801,0.19196048970025972,3.2716434456227046,1.6898582879008682e-57
0.11215446751074554,0.37651416037929414,0.3043686935021645,0.32348538029283314,0.5177024111297361,0.9717269317524818,0.12413523439492137,0.6452724604408101,0.8575869663837593,0.6450951898805386,0.2558960624095548,0.7132702381218358,0.36940295461435935,0.2575728521363482,0.737767547206212,0.9596383305268642,0.04341771202478177,0.19753098361298693,0.4876790229101907,0.6054109538718317,2.49897817441056,1.6255546864065244e-90
0.4408090509049308,0.3872292906435286,0.11680822563325818,0.7353651176686509,0.9519099863014576,0.715320831976989,0.06209403019363446,0.2886010569189269,0.5405993228899276,0.9714563952865077,0.6665012362678802,0.15675121269995743,0.30499645156847394,0.49421792781408497,0.36812412520070176,0.1885685980957141,0.8676538112638219,0.7284710182584685,0.5022446060104415,0.6710398691390345,2.554751392576695,6.245020387264544e-25
0.28214031108297344,0.5568909447730039,0.2029236174293955,0.4668222163063777,0.10572196228826303,0.02039899627796064,0.35956126604622746,0.366058309283576,0.9991832326042539,0.9454551276839237,0.47969421849686283,0.9018328192204901,0.3361984585210324,0.0972443282549477,0.8569005647447502,0.7881923493249217,0.6935529721198855,0.05126714262752345,0.3993248552276765,0.6439577926721216,2.7984271609429063,9.4688322901104e-50
0.20051104336338102,0.4348774161878065,0.24585142667116353,0.5648787235049176,0.36642297465580775,0.7465263949699399,0.3348180546397596,0.006817763163539447,0.4155339907360663,0.8014479395501013,0.4821761005135696,0.20935699717630077,0.9435229604618066,0.8623420866709376,0.7640361510567014,0.3439012639686582,0.8268635379293019,0.48465578258375447,0.02202749702113413,0.4989427941924934,2.4456626414202405,2.0407691672756625e-67
0.4509208259297288,1.0,0.9349549872217321,0.1349434931202962,0.5428673652281812,0.4539149846312385,0.8638416870490665,0.2845394683509315,0.5482225303358215,0.837369000102831,0.9335104856145284,0.6891670010834826,0.716521908601063,0.46955877576492067,0.21579344021961286,0.29674809233472244,0.6326785143905224,0.14759239923159928,0.49277440346090867,0.6964898011692192,2.434151933878442,9.497583667961179e-24
0.7118425127088237,0.547718685790979,0.9114897453715262,0.5627668625155692,0.4699255608378637,0.37351316205268487,0.9227958342934206,0.6608534994323033,0.12249723334899756,0.8652627849735481,0.9324948280788619,0.02220765537136185,0.25837686754768513,0.19326794326291113,0.2621559618391462,0.17186226347951117,0.587549887738499,0.31872216088362615,0.330872280961484,0.2100434837102616,2.566607422751228,5.4059339376045636e-05
0.058658600041339604,0.44198155427350566,0.5839875301624359,0.6349760392634088,0.3518787892626299,0.5233547336190733,0.9586419343138793,0.40957415183080687,0.16856036876215327,0.3729351635101219,0.22439612345632576,0.5094768461467143,0.5186886155075142,0.9073682037517474,0.9292277079535926,0.44338251772164583,0.422729162383565,0.4190388890136399,0.5539306197769025,0.624769955218928,1.9344486652431474,9.276747864787686e-107
0.35304769290422516,0.7430848629448317,0.4487184406455163,0.1227246792319667,0.34259598783880174,0.7741393882164826,0.43079720087728507,0.04926338014219346,0.9566789937798971,0.5635023836373518,0.04624745050332714,0.6007208105664726,0.9648030014950307,0.649633541223015,0.9828612713078158,0.5418602814170241,0.4632699161655047,0.8006746086936051,0.636564608593495,0.5059974623491298,2.5343290309902056,3.0993915097051585e-37
0.0,0.5237763490017661,0.8526655329134715,0.527341344602358,0.21485781512973925,0.6780886760047564,0.04468176733575189,0.22612079099347748,0.23111037509635224,0.16484244194956338,0.5373716158070546,0.9550465551922944,0.24998539280689422,0.8181613355278919,0.971603668336221,0.6182532890754612,0.9608342711843599,0.6259875734371251,0.21549523191055434,0.142919868038714,2.7724160863334597,1.76580234099e-312
0.5458251232926612,0.6847100549130543,0.8574946076565083,0.22615600421984,0.6713043581517577,0.13572187061042154,0.19444018760812057,0.09802515966971644,0.14948385185252697,0.5373301450050829,0.8724324457868551,0.9862823003261961,0.11429252750403716,0.5993585018972036,0.9987405748827154,0.8258084948107729,0.29372743356960634,0.57643431768815,0.29845034055029196,0.6972294968354711,2.7875801846335264,2.4205508030062533e-14
0.6726370726727403,0.6275725192364141,0.9565983872475279,0.37838080477212677,0.09601778317032607,0.7925276490453477,0.39180840597313943,0.1297617689649508,0.9543846091394894,0.5007710298225828,0.9896721842026002,0.05289022885431676,0.031708543350585705,0.16465373339548495,0.2515434807191628,0.7571250990867356,0.5322800573294586,0.3326502784623703,0.21704165447701831,0.11397128684129895,2.9877164288650517,1.7198573203478093e-06
0.798364298618842,0.4002384154918244,0.1967818378671238,0.29912276745845334,0.7390417739246422,0.7774583269645551,0.9280228396997553,0.030551614299346976,0.39115351986814023,0.6713293456809967,0.5334787332035315,0.8805517935830948,0.6627754676038179,0.26707191206265146,0.4318052758456031,0.6227820099449981,0.7157724974696634,0.420636348055616,0.5232182473424118,0.3165183120093774,2.1609726082395513,0.011210978243225032
0.4338103468053299,0.5642589018019686,0.7406891684482936,0.7570489148506327,0.48830255329769706,0.9595980866054168,0.25294061707030324,0.6322295360471241,0.2074943625364312,0.3108610697740699,0.6228871765343365,0.6814625807409793,0.672327579207147,0.23082803014575737,0.04006768430753188,0.028716333866477567,0.7126086814690306,0.3894621122537344,0.5047170603037427,0.8258385702599625,2.287698134686655,7.762280169513284e-26
0.700199144466245,0.5968828116831224,0.6275139391273478,0.09082368236691038,0.08103545858993605,0.4746483381831867,0.7565219947741578,0.3186457149632879,0.37688828957441634,0.7461906287100047,0.6024456524268614,0.7780264005122346,0.612894102308268,0.06932379104697911,0.18208648617750706,0.8006333474525565,0.09713303425123399,0.8951969777296479,0.21292481929958143,0.8463955133148298,2.532711678238734,1.9870132059265885e-05
0.14519369892766504,0.6829523962413799,0.9409875466755275,0.36038026285257935,0.23571747526798303,0.6320335145425119,0.2249223295684479,0.44032677700323863,0.019239366865125587,0.24981055283207806,0.30241890474704564,0.823470074704305,0.7297158865087361,0.9111797451928084,0.9944054550513666,0.09029775383739451,0.8708179498525557,0.9093907210729859,0.4400605774670807,0.7967369546522693,2.8746203809050885,2.632181099141158e-81
0.249850539053806,0.9047209344711662,0.34800924428234914,0.8887452248335322,0.6847603575889375,0.10029547235541997,0.9729832586083775,0.5267650578838843,0.06848057127351308,0.3269594866403263,0.6723691372773452,0.9960113743018835,0.2435961346779965,0.7918435057580958,0.9208399260915434,0.36818145925522344,0.9015483535929804,0.5779705045048485,0.7965385655019361,0.6411427478204019,2.8952861011956657,2.7632230463185213e-56
0.17574085601131673,0.5371013579389233,0.6922972510815203,0.39201805245058413,0.07476495487310768,0.597752338123981,0.7582147631020988,0.9903388407640893,0.3855979361540097,0.016166698947869342,0.4028380570206181,0.9204611043177267,0.6062228108587348,0.6802523780443727,0.40128176564803303,0.34962546283929496,0.10745250038374228,0.32640305168655737,0.194659181290839,0.17815207757583215,2.4519509216849644,1.8514273579102283e-73
0.45946571056151975,0.7784448249724376,0.7791954164189814,0.19680357443729318,0.23208716357995257,0.4780589940151729,0.3331376132524822,0.6092096499883418,0.6759939329578392,0.3665301097506125,0.3786666044633503,0.43692733064655,0.46216450436914686,0.650594149040355,0.8616871074037528,0.001786668049843296,0.5562552105657762,0.11263593958562797,0.14471684740956758,0.24751883767359653,2.194237668181565,8.250986473538774e-23
0.5417065810597393,0.28353596468051,0.13385003216382876,0.10580363353371836,0.9475261506993582,0.07649249861258037,0.6010869580878865,0.9364730818699518,0.2941239107837944,0.2228569746988943,0.45793183626204076,0.6165519197629838,0.8641596063237924,0.7309942558818113,0.6241738580095791,0.794265400132843,0.6987421490270508,0.6945141929589737,0.29522574005551494,0.9539814351822504,2.814153807478121,1.1240636517643995e-14
