x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,f1,f2
0.4503611727207829,0.8105914881184267,0.703996674429265,0.5667168508214784,0.7662544392567289,0.957996057169698,0.280699235223506,0.22520686787561478,0.9789756836190462,0.3746780328085211,0.22013682525630968,0.642429985283913,0.3847864391439324,0.36999639611191504,0.13139351011292322,0.392919398383012,0.6564758494305178,0.3903423757411772,0.9345478707642703,0.8267963026455107,0.39173765138277444,0.01723877370676015,0.9491625772554207,0.4836090349396167,0.9447241774494073,0.8509996586016341,0.27491213371211765,0.3797837234925527,0.015894635827311834,0.3243626689240049,2.6588153814935405,2.273452875535964
0.5780404697863943,0.4493304125302173,0.2152905798461596,0.37021310407186575,0.3781097079569001,0.7743190334691648,0.23353791120129447,0.20674084880313726,0.516795856279656,0.5199051209119703,0.7187830274616563,0.9844951115409711,0.5068765119072783,0.3111509777374902,0.08241765266242684,0.1221532607235051,0.32733756214056825,0.9659050696560942,0.7963644378312889,0.45486521375498185,0.966922296548691,0.22879014057609048,0.055284880683359426,0.25251197411214776,0.5722404604242597,0.5173061367352318,0.5227002489206755,0.7565946729322792,0.8293944383483028,0.8762460974074654,1.9647656067606232,2.51692534298898
0.4884667200111414,0.5963562740536008,0.15509873705621796,0.2134053817685902,0.5821411710934582,0.42364454260515444,0.7325830101585054,0.5846377590706107,0.18222222814082523,0.9296516673623216,0.3731247212760473,0.5246624155900838,0.5907631060559365,0.047849417045499366,0.09179554792420477,0.5369707901611742,0.08348533439132887,0.6966644786689576,0.2107713634782887,0.14870055522374992,0.4002449339727462,0.8267700717595052,0.06618785407069348,0.06758536051418781,0.17682622460527003,0.7793451478255475,0.8193960033025615,0.7278116745333766,0.9664359854979939,0.7196573644642241,2.505270812682393,2.4161033087063677
0.35092661532018926,0.30003310544231704,0.09505913623430184,0.352192167781547,0.16395552636836197,0.734763296389315,0.17822116295391355,0.09061502500066046,0.6219105073256583,0.7183528149275057,0.28997999773076866,0.16769108508854907,0.20303888831516675,0.7259639365603482,0.4797738322407444,0.8351679714708014,0.39389645149629304,0.005228824591514244,0.7315020935800609,0.4527208248310839,0.24751495440614832,0.53709484206565,0.3450120583150653,0.9112288041287385,0.578874638393694,0.31978850947360854,0.8133070256858794,0.5902447232650887,0.7604550345352455,0.4005297855085491,2.4933915844359644,1.5329488306709753
0.9574142912967359,0.07719532341109489,0.47099491055385073,0.30459433566810784,0.28345910244393563,0.8876203248961857,0.21691099800681912,0.4130366185593345,0.3781129396420766,0.7772854875247736,0.42625591130184515,0.6859443316262974,0.32555841236537547,0.008082727210236638,0.6719496972408919,0.0729314968208577,0.05953131557209128,0.6560569438399306,0.8456990018887196,0.9675724971224022,0.6888387351755734,0.7284728471661938,0.5991924228453687,0.4393875813598336,0.4210904402432224,0.08378710181598101,0.21150645096068946,0.04117017716320619,0.028323581413946638,0.19183204825409364,0.2384501195596763,3.5593059998540464
0.8778378488710216,0.4586000824972078,0.922095090316839,0.890068139320147,0.8320122991853478,0.10523064545422661,0.03597380887810712,0.5794275911741739,0.45126235263954406,0.35502169779461185,0.9489863940189545,0.38916953966196616,0.5953188910964393,0.8006944707044708,0.41731351096766006,0.8480443103954991,0.6605103059069675,0.6812554886347295,0.8775695027443556,0.9844403798204433,0.7893739903836573,0.16827845598658583,0.8419639260199943,0.05234725319704541,0.3580676924627657,0.6469370450343472,0.7371278530442467,0.049869863840947506,0.06693312961573972,0.29325052862550355,0.7175355951012283,3.6932611803900652
0.6350339739302943,0.8586555815709012,0.3619596902213567,0.7498709958149719,0.0328709055282322,0.14192376595078374,0.804566439536222,0.9617325545511495,0.9997772062761081,0.5712402322052487,0.5234943400613487,0.26599547264940776,0.19247360908016647,0.6012641892623644,0.8173622585146032,0.45547788842815085,0.7325637441302886,0.24235331926660555,0.7117621414183496,0.831120244886857,0.07982998993472758,0.9440102750386431,0.648445301688571,0.8985920436933517,0.5220463821797665,0.3349095261854404,0.4672030651604135,0.022818874960229572,0.05336823828517752,0.0973989766425303,2.0762065962602363,3.215852653321793
0.7003296983855034,0.576324561033042,0.10848089065993292,0.16778209095704597,0.48990222617081924,0.20284782845741223,0.004210367715173646,0.9463294908209025,0.7404142807402598,0.3422020182130966,0.5894399147611351,0.8033107004993882,0.3963796511639502,0.12997772387104142,0.40157704815276524,0.59847983902535,0.2021403091900353,0.6638847443255311,0.6266361084970187,0.5330696030352077,0.0585610959443964,0.8659855218645351,0.8796374948111226,0.3209478181269581,0.9252928540137083,0.8014516106927885,0.6368524888837209,0.6377074647127907,0.3926254446565493,0.8518990223202554,1.4672313611317631,2.8832941684574998
0.40216244522186567,0.740556408502877,0.25481748339053734,0.1089398979055514,0.36533216009795033,0.8125668886754249,0.2087957636384018,0.9938463107582676,0.7359547798710906,0.5071898306033703,0.6507570175560582,0.6724541600921708,0.050349105707225915,0.796969806672362,0.16257944698899152,0.9243642125942991,0.10576970995855185,0.9372055885745342,0.13663586897004215,0.7508379805377876,0.41185149945867167,0.05484312345313463,0.428864605183007,0.468536609827911,0.0601119336947517,0.60013664999593,0.985434458441716,0.79188750505203,0.9331779038469132,0.5507258354096326,3.128018060680144,2.288912128235712
0.7532435738630109,0.04943630524543485,0.31920458914636907,0.07286426671590857,0.5030156824000894,0.10244619853518325,0.2778823494578834,0.7739527535359162,0.004328534833077203,0.05495909506066354,0.5757917026439529,0.16434129914466417,0.8438371140633009,0.010024405518722322,0.14829839899545869,0.8280227671673211,0.09720909287639208,0.8639311276870293,0.26023226805314364,0.16679483485347135,0.5957611142611007,0.6863624957666453,0.5630154254404418,0.22084802403363296,0.08719277269615736,0.9431746055902972,0.969879396696432,0.6285099072141421,0.7161938083190641,0.02823721403674788,1.6308529953864832,3.994673194589098
