x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,f1,f2
0.2875564959053074,1.1261675509067355,0.11682179885475069,0.4033617368308342,-0.12453303054597133,0.6855805865325834,0.45864525730345584,0.20431849942488423,0.3125439953029715,0.8112385412145181,0.7760366942537688,1.0389640757029972,1.1442304564655394,0.8614425461542056,0.6731024796223031,0.5479458898380061,0.8848705463185328,0.6142014536884322,0.26360776418936094,0.4425428285400913,497.96618317675427,708.5963028203762
0.4691921798061793,0.3971941259673752,0.4391263206334237,0.7546796511897443,0.5594084930481638,0.6922183778928052,0.7936897068113572,0.09664346832524352,0.08173261379665973,0.705549148533542,0.07082484416428539,0.3345119941206375,0.8328776419786864,-0.20270880008608932,0.5423980706692599,0.23805357411334913,0.21023640864107906,0.26864540370685003,0.4516411345304486,0.5012400535871208,436.1591976630056,543.5711905532737
0.3255741843227886,1.0110904364125501,0.9539090021779695,0.9835768745022208,1.1077241713316357,0.6818507324158194,0.40037966675827463,0.7383983983750569,0.7928948451066703,0.8809030609162342,0.5798225463794217,0.1914024647207781,0.7700753344528225,0.22683104202424914,-0.03901787110069107,0.3810682248431725,0.5534094187643603,0.9279386204389027,0.6572947412542961,0.43129727911647736,703.6305322392712,448.15940937570116
0.5121466712950091,0.8483698026806467,0.4752661641351188,0.8059506482568682,0.40517383312347943,0.04424141181336111,0.17671195689007618,0.1711069531738264,0.6629779954764711,0.25929511373554215,0.5040869740936983,0.02544385022871337,0.6151415520227796,0.8559717156535922,0.38774027036255476,0.4612000731704229,0.07287249112017403,0.08298529365438434,0.14785768709584218,0.6173705430955482,537.00705781609,574.8775810814532
0.8513594822182748,0.4824264740369647,-0.08269811914106404,0.43498995830227993,0.4641944144904495,0.3659087198733305,0.56145218244051,0.316482344424428,0.6607022590182633,0.44755749948498547,0.19041702978469888,0.6872059088291177,0.11706251817264347,0.2344517708829535,0.8201152500418143,0.7336457857962013,0.24490784984118102,0.548548726455261,0.26092309438095035,0.9266580409658878,722.5830558888791,372.81717250645175
0.7467323846444899,0.5753741153505012,0.3281060271201993,0.12949873201090822,0.2862677760096651,0.07556586191288428,0.08558373375013212,0.05299692666259717,0.6718607067493361,0.455797639662125,0.6335362486927653,0.6148754048841569,0.6882772571712849,0.12332246143663664,0.16016895407726095,0.1941540838870506,0.6047271409425379,0.23823051814585472,0.5705246001218391,0.024486150829400644,686.8066153045733,319.5633267222663
0.11678484867607747,0.442876077084657,0.35998440081310845,0.08159216317399375,0.408012751859928,0.47837887410850977,-0.010709258198401694,0.7448460916809286,0.12053778859683281,0.6816780938734188,0.5808501771714882,0.7277876612206534,0.4943852056852946,0.09397302223851439,0.5542416008329846,0.5255634510819851,-0.030556862959256026,0.8704210178621362,0.36262406641860395,0.43111095263711663,230.22716974832647,536.9658398439437
0.07054760971242582,0.758088539038712,0.5844484991733446,0.4159330728970201,0.8011577923297901,0.8782979413596983,0.4499103972394452,0.09780520533199032,0.6819949523170116,0.7071501682370369,0.8764878820953983,0.11279153184358089,0.8125330519864584,0.2853007514691448,0.5902882442688165,0.6355070547900354,0.8906546483895498,0.01789632728789138,0.7410298687458856,0.0397854893376426,50.22941690660805,1080.561339055537
-0.04646854515364331,0.9034136458351356,0.7950997914916629,0.1925325136892217,0.2815485220128075,0.4939490358607714,0.825762629542975,0.43155102410306223,-0.054427676153299825,0.5550353429783302,0.5358426920913829,0.6484762823550526,-0.042368923828807276,0.8481069047549669,-0.013765745821128168,0.5790469320714329,0.4113533215247066,0.8427715702583144,0.008573962768843441,0.513264657574334,0.6061552533142206,1096.9649740496952
-0.008474771441344685,1.0390302786129237,0.20236480145675895,0.37018239142225673,0.24877952209283216,0.4204204461544845,0.09357518780999047,0.8047507047174448,0.5727269589646238,0.32135758362012845,0.2796007367061507,0.2526793131374954,0.042109943312236914,0.653616345702299,0.22137627052455472,0.5758232088726569,0.100685506760132,0.7236185808307127,0.928951611783707,1.1075981532947892,5.134526711968042,955.696596072527
