x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,f1,f2
0.7199809804591754,0.8147126446130801,0.3515780151949718,0.9769799919311182,0.14774195585036887,0.8427501250388856,0.2874885489129561,0.9890563580772089,0.8969969513962993,0.7778484907900564,0.6382900047104831,1.1326969995110145,0.6667800513732487,0.1494592679387259,0.7755716006869338,0.27654427678061055,0.09481234700173403,0.26922107467910084,0.3819054509047541,0.732398720243975,1.585079563037943,4.430907532146666
0.5277990217280614,0.9925243133670125,0.14396732071412857,0.4777950796615636,-0.03762184692974427,0.8131934595590206,0.3163956668465964,0.4782110960002012,0.5246901117518428,0.40818275539508275,0.6979034035217182,0.10872611195953576,0.7825429674639884,0.05113365209788727,0.3044481432457239,0.3490254967806942,0.3449671786972564,1.0463926933639307,0.47191791034289715,-0.04861284565620767,2.069712819713293,4.016588494093745
-0.011719336132278074,0.7130359358305647,0.4517839555948979,0.1852309094210108,0.7055589636131956,0.6061325532052969,0.8397549228250977,0.26193971178473463,0.2750104181098465,0.22723120479042916,0.9830353382648332,0.8290128080050797,-0.011256293356987104,0.2683954565506408,0.8766057213149182,0.6105454197409163,0.05475093753421778,0.2035867320543882,0.2564568435437374,0.5880024901102557,2.369502710590153,3.2449447647385745
0.2386418613716881,0.765780372721957,0.9102487181605309,0.37722146941161,0.5837636688219329,0.21322193568480297,0.7007201869226097,0.6244609375969776,0.8732821116613274,0.5930897845753729,0.3305645361082765,0.3851275462217351,-0.0870372547985769,0.14803165386562225,1.0591090956788463,0.8729821578445056,0.6581328041141132,0.6205867673262978,0.7833050887373333,0.30629905454663064,1.817536983972568,4.261849856863582
0.3774635256698669,0.17665411687129437,0.8063052166616289,0.42779494321719863,0.6045466933536305,0.47775533160707334,0.6774538230557282,1.0971802410270624,0.8328457057490688,0.4431880771354907,0.44675590083790523,0.1372500249766732,0.6514349736187355,0.7253765122118612,0.7617960284120031,0.32786177977813075,0.26286871090208824,0.828132834130847,0.2938109672866072,0.8591992067429345,2.324689753504215,3.1864779771405036
0.4553284870094948,0.10763788038387005,0.7161219230977334,1.1894304815763797,0.1932423895320386,0.7316661843060638,0.31889575763895894,0.6076869225397845,0.9013317005974156,0.21837640937553318,0.8729773967258351,0.6066116216454964,0.9211989387870119,0.3128102731874522,-0.021989978287861256,0.5624076316938429,0.5667598642795093,0.666992864264378,0.7496203411609271,0.8228001754208623,2.0916422878559118,3.6411512323127204
0.6543263700503242,0.3102803928485398,0.885753959796535,0.0014555678498570368,0.6374314193189906,0.8575724973381995,0.5465083590092001,0.25348164094767905,0.4389407292272993,0.23571506420882654,0.11658538721700805,0.7051541206415624,0.225232196782986,0.3369189480817085,0.8378018453527324,0.5156518406101209,0.34214331043621327,0.8840718450583229,0.8049457582604801,0.3915708986801194,2.360164600390285,3.730820820071951
0.8083450877076414,0.6253220326766263,0.12623693071220743,0.9149722038572287,0.016773447505903174,0.46913792386367587,0.3792088078281085,0.6541825862602351,0.48962883964377,0.9973817769049945,0.7947363340887702,0.889144664316354,0.05803314570188395,0.897352383885861,0.9904716729528122,0.19228174010358806,0.8072742878830917,0.6543454762578779,0.3436502947208827,0.7607683030844582,1.9638009537872427,3.7104102684319344
0.031335261592979634,0.9331392633967545,0.44891270757689433,0.03971030232596817,0.268786771284313,1.0160516045074424,0.946851095522531,0.45532386893518606,0.09245296676297765,0.4646608418144437,0.8198451424798745,0.9696311801358442,0.3768042660529033,0.41576897989186135,0.23406152186765677,0.04174701672367229,0.3479354047700491,0.6659671457834799,0.7787834101900875,-0.06888861576350132,2.469072473962823,2.865466225541904
0.07030386178771068,0.2445987690676062,0.8608906705972988,0.021186524255836142,0.6890445741037167,0.3455741059145264,0.49730036937788413,-0.08552919879542524,0.6492436684322548,0.7077956668815549,0.16817930196575476,0.5352580899781811,0.3884968609822306,0.6074064335367706,0.2844924038321354,-0.04553787909225482,0.3366684415032397,0.41230021823900476,0.5569136596960167,0.37368632527063106,2.6266398962071,2.703105301249336
